from_module_machine_name,description,quality,version_major,from_version,from_project_machine_name,to_module_machine_name,from_project_reference,title,from_module_reference
panels_extra_layouts,NA,ok,6,6.x-1.5,panels_extra_layouts,panels,panels_extra_layouts,Module panels_extra_layouts 6-ok from project panels_extra_layouts depends on module panels,Module panels_extra_layouts 6-ok from project panels_extra_layouts
shadow_views,NA,ok,6,6.x-1.0-beta2,shadow,shadow,shadow,Module shadow_views 6-ok from project shadow depends on module shadow,Module shadow_views 6-ok from project shadow
shadow_views,NA,ok,6,6.x-1.0-beta2,shadow,views,shadow,Module shadow_views 6-ok from project shadow depends on module views,Module shadow_views 6-ok from project shadow
contact_form_blocks,NA,ok,6,6.x-1.2,contact_form_blocks,contact,contact_form_blocks,Module contact_form_blocks 6-ok from project contact_form_blocks depends on module contact,Module contact_form_blocks 6-ok from project contact_form_blocks
views_cloud,NA,ok,6,6.x-1.2,views_cloud,views,views_cloud,Module views_cloud 6-ok from project views_cloud depends on module views,Module views_cloud 6-ok from project views_cloud
views_slideshow_jcarouselthumbs,NA,ok,6,6.x-1.0,views_slideshow_jcarouselthumbs,views_slideshow,views_slideshow_jcarouselthumbs,Module views_slideshow_jcarouselthumbs 6-ok from project views_slideshow_jcarouselthumbs depends on module views_slideshow,Module views_slideshow_jcarouselthumbs 6-ok from project views_slideshow_jcarouselthumbs
brightcove_recorder,NA,ok,6,6.x-1.0-beta1,brightcove_recorder,brightcove_cck,brightcove_recorder,Module brightcove_recorder 6-ok from project brightcove_recorder depends on module brightcove_cck,Module brightcove_recorder 6-ok from project brightcove_recorder
brightcove_recorder,NA,ok,6,6.x-1.0-beta1,brightcove_recorder,video_recorder,brightcove_recorder,Module brightcove_recorder 6-ok from project brightcove_recorder depends on module video_recorder,Module brightcove_recorder 6-ok from project brightcove_recorder
location_feeds,NA,ok,6,6.x-1.5,location_feeds,feeds,location_feeds,Module location_feeds 6-ok from project location_feeds depends on module feeds,Module location_feeds 6-ok from project location_feeds
location_feeds,NA,ok,6,6.x-1.5,location_feeds,location,location_feeds,Module location_feeds 6-ok from project location_feeds depends on module location,Module location_feeds 6-ok from project location_feeds
smartqueue_nodetypes,NA,ok,6,6.x-1.2-beta2,smartqueue_nodetypes,nodequeue,smartqueue_nodetypes,Module smartqueue_nodetypes 6-ok from project smartqueue_nodetypes depends on module nodequeue,Module smartqueue_nodetypes 6-ok from project smartqueue_nodetypes
ldapprov,NA,ok,6,6.x-1.0-beta1,ldap_provisioning,ldapauth,ldap_provisioning,Module ldapprov 6-ok from project ldap_provisioning depends on module ldapauth,Module ldapprov 6-ok from project ldap_provisioning
ldapprov_invite_signup,NA,ok,6,6.x-1.0-beta1,ldap_provisioning,ldapprov_invite,ldap_provisioning,Module ldapprov_invite_signup 6-ok from project ldap_provisioning depends on module ldapprov_invite,Module ldapprov_invite_signup 6-ok from project ldap_provisioning
ldapprov_invite_signup,NA,ok,6,6.x-1.0-beta1,ldap_provisioning,signup_status_invite,ldap_provisioning,Module ldapprov_invite_signup 6-ok from project ldap_provisioning depends on module signup_status_invite,Module ldapprov_invite_signup 6-ok from project ldap_provisioning
ldapprov_samba,NA,ok,6,6.x-1.0-beta1,ldap_provisioning,ldapprov,ldap_provisioning,Module ldapprov_samba 6-ok from project ldap_provisioning depends on module ldapprov,Module ldapprov_samba 6-ok from project ldap_provisioning
ldapprov_sip,NA,ok,6,6.x-1.0-beta1,ldap_provisioning,ldapprov,ldap_provisioning,Module ldapprov_sip 6-ok from project ldap_provisioning depends on module ldapprov,Module ldapprov_sip 6-ok from project ldap_provisioning
ldapprov_invite_og,NA,ok,6,6.x-1.0-beta1,ldap_provisioning,ldapprov_invite,ldap_provisioning,Module ldapprov_invite_og 6-ok from project ldap_provisioning depends on module ldapprov_invite,Module ldapprov_invite_og 6-ok from project ldap_provisioning
ldapprov_invite_og,NA,ok,6,6.x-1.0-beta1,ldap_provisioning,og,ldap_provisioning,Module ldapprov_invite_og 6-ok from project ldap_provisioning depends on module og,Module ldapprov_invite_og 6-ok from project ldap_provisioning
ldapprov_invite,NA,ok,6,6.x-1.0-beta1,ldap_provisioning,ldapprov,ldap_provisioning,Module ldapprov_invite 6-ok from project ldap_provisioning depends on module ldapprov,Module ldapprov_invite 6-ok from project ldap_provisioning
ct_feeds,NA,ok,6,6.x-1.0-alpha1,ct_feeds,casetracker,ct_feeds,Module ct_feeds 6-ok from project ct_feeds depends on module casetracker,Module ct_feeds 6-ok from project ct_feeds
ct_feeds,NA,ok,6,6.x-1.0-alpha1,ct_feeds,feeds,ct_feeds,Module ct_feeds 6-ok from project ct_feeds depends on module feeds,Module ct_feeds 6-ok from project ct_feeds
ct_feeds,NA,ok,6,6.x-1.0-alpha1,ct_feeds,views,ct_feeds,Module ct_feeds 6-ok from project ct_feeds depends on module views,Module ct_feeds 6-ok from project ct_feeds
ct_feeds,NA,ok,6,6.x-1.0-alpha1,ct_feeds,views_baseurl,ct_feeds,Module ct_feeds 6-ok from project ct_feeds depends on module views_baseurl,Module ct_feeds 6-ok from project ct_feeds
ct_feeds,NA,ok,6,6.x-1.0-alpha1,ct_feeds,views_xml,ct_feeds,Module ct_feeds 6-ok from project ct_feeds depends on module views_xml,Module ct_feeds 6-ok from project ct_feeds
ct_feeds,NA,ok,6,6.x-1.0-alpha1,ct_feeds,uuid,ct_feeds,Module ct_feeds 6-ok from project ct_feeds depends on module uuid,Module ct_feeds 6-ok from project ct_feeds
ct_feeds,NA,ok,6,6.x-1.0-alpha1,ct_feeds,feeds_xpathparser,ct_feeds,Module ct_feeds 6-ok from project ct_feeds depends on module feeds_xpathparser,Module ct_feeds 6-ok from project ct_feeds
apachesolr_mlt_more,NA,ok,6,6.x-1.0,apachesolr_mlt_more,apachesolr,apachesolr_mlt_more,Module apachesolr_mlt_more 6-ok from project apachesolr_mlt_more depends on module apachesolr,Module apachesolr_mlt_more 6-ok from project apachesolr_mlt_more
record_shorten,NA,ok,6,6.x-1.13,shorten,shorten,shorten,Module record_shorten 6-ok from project shorten depends on module shorten,Module record_shorten 6-ok from project shorten
shorten_cs,NA,ok,6,6.x-1.13,shorten,shorten,shorten,Module shorten_cs 6-ok from project shorten depends on module shorten,Module shorten_cs 6-ok from project shorten
shortener,NA,ok,6,6.x-1.13,shorten,shorten,shorten,Module shortener 6-ok from project shorten depends on module shorten,Module shortener 6-ok from project shorten
uc_reorder,NA,ok,6,6.x-1.2,uc_reorder,uc_cart,uc_reorder,Module uc_reorder 6-ok from project uc_reorder depends on module uc_cart,Module uc_reorder 6-ok from project uc_reorder
uc_reorder,NA,ok,6,6.x-1.2,uc_reorder,uc_order,uc_reorder,Module uc_reorder 6-ok from project uc_reorder depends on module uc_order,Module uc_reorder 6-ok from project uc_reorder
language_facet,NA,ok,6,6.x-1.0,language_facet,faceted_search,language_facet,Module language_facet 6-ok from project language_facet depends on module faceted_search,Module language_facet 6-ok from project language_facet
language_facet,NA,ok,6,6.x-1.0,language_facet,search,language_facet,Module language_facet 6-ok from project language_facet depends on module search,Module language_facet 6-ok from project language_facet
week,NA,ok,6,6.x-2.7,week,token,week,Module week 6-ok from project week depends on module token,Module week 6-ok from project week
week,NA,ok,6,6.x-2.7,week,date_api,week,Module week 6-ok from project week depends on module date_api,Module week 6-ok from project week
transformations_drupal,NA,ok,6,6.x-1.0-beta1,transformations_drupal,transformations,transformations_drupal,Module transformations_drupal 6-ok from project transformations_drupal depends on module transformations,Module transformations_drupal 6-ok from project transformations_drupal
transformations_drupal,NA,ok,6,6.x-1.0-beta1,transformations_drupal,fieldtool,transformations_drupal,Module transformations_drupal 6-ok from project transformations_drupal depends on module fieldtool,Module transformations_drupal 6-ok from project transformations_drupal
multi_submit,NA,ok,6,6.x-1.0-beta2,multi_submit,content,multi_submit,Module multi_submit 6-ok from project multi_submit depends on module content,Module multi_submit 6-ok from project multi_submit
cck_slider,NA,ok,6,6.x-1.1,cck_slider,content,cck_slider,Module cck_slider 6-ok from project cck_slider depends on module content,Module cck_slider 6-ok from project cck_slider
cck_slider,NA,ok,6,6.x-1.1,cck_slider,number,cck_slider,Module cck_slider 6-ok from project cck_slider depends on module number,Module cck_slider 6-ok from project cck_slider
cck_slider,NA,ok,6,6.x-1.1,cck_slider,jquery_ui,cck_slider,Module cck_slider 6-ok from project cck_slider depends on module jquery_ui,Module cck_slider 6-ok from project cck_slider
cck_slider,NA,ok,6,6.x-1.1,cck_slider,jquery_update,cck_slider,Module cck_slider 6-ok from project cck_slider depends on module jquery_update,Module cck_slider 6-ok from project cck_slider
path_blacklist,NA,ok,6,6.x-1.1,path_blacklist,path,path_blacklist,Module path_blacklist 6-ok from project path_blacklist depends on module path,Module path_blacklist 6-ok from project path_blacklist
imagecache_quality,NA,ok,6,6.x-1.0-beta3,imagecache_quality,imageapi,imagecache_quality,Module imagecache_quality 6-ok from project imagecache_quality depends on module imageapi,Module imagecache_quality 6-ok from project imagecache_quality
imagecache_quality,NA,ok,6,6.x-1.0-beta3,imagecache_quality,imagecache,imagecache_quality,Module imagecache_quality 6-ok from project imagecache_quality depends on module imagecache,Module imagecache_quality 6-ok from project imagecache_quality
webform_validation,NA,ok,6,6.x-1.5,webform_validation,webform,webform_validation,Module webform_validation 6-ok from project webform_validation depends on module webform,Module webform_validation 6-ok from project webform_validation
datavizwiz,NA,ok,6,6.x-1.0-beta2,datavizwiz,content,datavizwiz,Module datavizwiz 6-ok from project datavizwiz depends on module content,Module datavizwiz 6-ok from project datavizwiz
datavizwiz,NA,ok,6,6.x-1.0-beta2,datavizwiz,content_copy,datavizwiz,Module datavizwiz 6-ok from project datavizwiz depends on module content_copy,Module datavizwiz 6-ok from project datavizwiz
datavizwiz,NA,ok,6,6.x-1.0-beta2,datavizwiz,text,datavizwiz,Module datavizwiz 6-ok from project datavizwiz depends on module text,Module datavizwiz 6-ok from project datavizwiz
datavizwiz,NA,ok,6,6.x-1.0-beta2,datavizwiz,number,datavizwiz,Module datavizwiz 6-ok from project datavizwiz depends on module number,Module datavizwiz 6-ok from project datavizwiz
datavizwiz,NA,ok,6,6.x-1.0-beta2,datavizwiz,optionwidgets,datavizwiz,Module datavizwiz 6-ok from project datavizwiz depends on module optionwidgets,Module datavizwiz 6-ok from project datavizwiz
datavizwiz,NA,ok,6,6.x-1.0-beta2,datavizwiz,schema,datavizwiz,Module datavizwiz 6-ok from project datavizwiz depends on module schema,Module datavizwiz 6-ok from project datavizwiz
datavizwiz,NA,ok,6,6.x-1.0-beta2,datavizwiz,importer,datavizwiz,Module datavizwiz 6-ok from project datavizwiz depends on module importer,Module datavizwiz 6-ok from project datavizwiz
dgb_smileys,NA,ok,6,6.x-1.0,dgb_smileys,dgb,dgb_smileys,Module dgb_smileys 6-ok from project dgb_smileys depends on module dgb,Module dgb_smileys 6-ok from project dgb_smileys
dgb_smileys,NA,ok,6,6.x-1.0,dgb_smileys,smileys,dgb_smileys,Module dgb_smileys 6-ok from project dgb_smileys depends on module smileys,Module dgb_smileys 6-ok from project dgb_smileys
flagcoolnote,NA,ok,6,6.x-1.0,flagcoolnote,flag,flagcoolnote,Module flagcoolnote 6-ok from project flagcoolnote depends on module flag,Module flagcoolnote 6-ok from project flagcoolnote
flagcoolnote,NA,ok,6,6.x-1.0,flagcoolnote,webform,flagcoolnote,Module flagcoolnote 6-ok from project flagcoolnote depends on module webform,Module flagcoolnote 6-ok from project flagcoolnote
uc_global_quote,NA,ok,6,6.x-1.0-rc1,uc_global_quote,uc_shipping_zones,uc_global_quote,Module uc_global_quote 6-ok from project uc_global_quote depends on module uc_shipping_zones,Module uc_global_quote 6-ok from project uc_global_quote
uc_shipping_zones,NA,ok,6,6.x-1.0-rc1,uc_global_quote,uc_quote,uc_global_quote,Module uc_shipping_zones 6-ok from project uc_global_quote depends on module uc_quote,Module uc_shipping_zones 6-ok from project uc_global_quote
uc_shipping_zones,NA,ok,6,6.x-1.0-rc1,uc_global_quote,ahah_helper,uc_global_quote,Module uc_shipping_zones 6-ok from project uc_global_quote depends on module ahah_helper,Module uc_shipping_zones 6-ok from project uc_global_quote
user_karma_insert_node,NA,ok,6,6.x-1.0-beta1,user_karma,user_karma,user_karma,Module user_karma_insert_node 6-ok from project user_karma depends on module user_karma,Module user_karma_insert_node 6-ok from project user_karma
user_karma_insert_node,NA,ok,6,6.x-1.0-beta1,user_karma,votingapi,user_karma,Module user_karma_insert_node 6-ok from project user_karma depends on module votingapi,Module user_karma_insert_node 6-ok from project user_karma
user_karma_give_vote,NA,ok,6,6.x-1.0-beta1,user_karma,user_karma,user_karma,Module user_karma_give_vote 6-ok from project user_karma depends on module user_karma,Module user_karma_give_vote 6-ok from project user_karma
user_karma_give_vote,NA,ok,6,6.x-1.0-beta1,user_karma,votingapi,user_karma,Module user_karma_give_vote 6-ok from project user_karma depends on module votingapi,Module user_karma_give_vote 6-ok from project user_karma
user_karma_receive_vote_comment,NA,ok,6,6.x-1.0-beta1,user_karma,user_karma,user_karma,Module user_karma_receive_vote_comment 6-ok from project user_karma depends on module user_karma,Module user_karma_receive_vote_comment 6-ok from project user_karma
user_karma_receive_vote_comment,NA,ok,6,6.x-1.0-beta1,user_karma,votingapi,user_karma,Module user_karma_receive_vote_comment 6-ok from project user_karma depends on module votingapi,Module user_karma_receive_vote_comment 6-ok from project user_karma
user_karma_receive_vote_node,NA,ok,6,6.x-1.0-beta1,user_karma,user_karma,user_karma,Module user_karma_receive_vote_node 6-ok from project user_karma depends on module user_karma,Module user_karma_receive_vote_node 6-ok from project user_karma
user_karma_receive_vote_node,NA,ok,6,6.x-1.0-beta1,user_karma,votingapi,user_karma,Module user_karma_receive_vote_node 6-ok from project user_karma depends on module votingapi,Module user_karma_receive_vote_node 6-ok from project user_karma
user_karma,NA,ok,6,6.x-1.0-beta1,user_karma,votingapi,user_karma,Module user_karma 6-ok from project user_karma depends on module votingapi,Module user_karma 6-ok from project user_karma
uc_echecknet,NA,ok,6,6.x-1.0-rc1,uc_echecknet,uc_order,uc_echecknet,Module uc_echecknet 6-ok from project uc_echecknet depends on module uc_order,Module uc_echecknet 6-ok from project uc_echecknet
uc_echecknet,NA,ok,6,6.x-1.0-rc1,uc_echecknet,uc_payment,uc_echecknet,Module uc_echecknet 6-ok from project uc_echecknet depends on module uc_payment,Module uc_echecknet 6-ok from project uc_echecknet
uc_echecknet,NA,ok,6,6.x-1.0-rc1,uc_echecknet,uc_store,uc_echecknet,Module uc_echecknet 6-ok from project uc_echecknet depends on module uc_store,Module uc_echecknet 6-ok from project uc_echecknet
bookblock,NA,ok,6,6.x-1.0-beta2,bookblock,book,bookblock,Module bookblock 6-ok from project bookblock depends on module book,Module bookblock 6-ok from project bookblock
moopapi,NA,ok,6,6.x-1.2,moopapi,autoload,moopapi,Module moopapi 6-ok from project moopapi depends on module autoload,Module moopapi 6-ok from project moopapi
domain_menu_access,NA,ok,6,6.x-1.2,domain_menu_access,domain,domain_menu_access,Module domain_menu_access 6-ok from project domain_menu_access depends on module domain,Module domain_menu_access 6-ok from project domain_menu_access
cricket_score_widget,NA,ok,6,6.x-1.0,cricket_score_widget,block,cricket_score_widget,Module cricket_score_widget 6-ok from project cricket_score_widget depends on module block,Module cricket_score_widget 6-ok from project cricket_score_widget
search_engine_referers,NA,ok,6,6.x-1.2,search_engine_referers,statistics,search_engine_referers,Module search_engine_referers 6-ok from project search_engine_referers depends on module statistics,Module search_engine_referers 6-ok from project search_engine_referers
node_reply,NA,ok,6,6.x-1.0,node_reply,messaging,node_reply,Module node_reply 6-ok from project node_reply depends on module messaging,Module node_reply 6-ok from project node_reply
node_reply,NA,ok,6,6.x-1.0,node_reply,token,node_reply,Module node_reply 6-ok from project node_reply depends on module token,Module node_reply 6-ok from project node_reply
yui_form,NA,ok,6,6.x-1.0,yui_form,yui,yui_form,Module yui_form 6-ok from project yui_form depends on module yui,Module yui_form 6-ok from project yui_form
activitystream_yelp,NA,ok,6,6.x-1.0,activitystream_yelp,activitystream,activitystream_yelp,Module activitystream_yelp 6-ok from project activitystream_yelp depends on module activitystream,Module activitystream_yelp 6-ok from project activitystream_yelp
activitystream_yelp,NA,ok,6,6.x-1.0,activitystream_yelp,activitystream_feed,activitystream_yelp,Module activitystream_yelp 6-ok from project activitystream_yelp depends on module activitystream_feed,Module activitystream_yelp 6-ok from project activitystream_yelp
remember_values,NA,ok,6,6.x-1.0-beta2,remember_values,content,remember_values,Module remember_values 6-ok from project remember_values depends on module content,Module remember_values 6-ok from project remember_values
sfweb2lead_webform,NA,ok,6,6.x-1.4,sfweb2lead_webform,webform,sfweb2lead_webform,Module sfweb2lead_webform 6-ok from project sfweb2lead_webform depends on module webform,Module sfweb2lead_webform 6-ok from project sfweb2lead_webform
sfweb2lead_webform,NA,ok,6,6.x-1.4,sfweb2lead_webform,multicrud,sfweb2lead_webform,Module sfweb2lead_webform 6-ok from project sfweb2lead_webform depends on module multicrud,Module sfweb2lead_webform 6-ok from project sfweb2lead_webform
bookingsapi,NA,ok,6,6.x-3.0-alpha2,bookingsapi,date_api,bookingsapi,Module bookingsapi 6-ok from project bookingsapi depends on module date_api,Module bookingsapi 6-ok from project bookingsapi
bookingsapi,NA,ok,6,6.x-3.0-alpha2,bookingsapi,date_repeat,bookingsapi,Module bookingsapi 6-ok from project bookingsapi depends on module date_repeat,Module bookingsapi 6-ok from project bookingsapi
bookingsapi,NA,ok,6,6.x-3.0-alpha2,bookingsapi,content,bookingsapi,Module bookingsapi 6-ok from project bookingsapi depends on module content,Module bookingsapi 6-ok from project bookingsapi
bookingsapi,NA,ok,6,6.x-3.0-alpha2,bookingsapi,content_copy,bookingsapi,Module bookingsapi 6-ok from project bookingsapi depends on module content_copy,Module bookingsapi 6-ok from project bookingsapi
bookingsapi,NA,ok,6,6.x-3.0-alpha2,bookingsapi,number,bookingsapi,Module bookingsapi 6-ok from project bookingsapi depends on module number,Module bookingsapi 6-ok from project bookingsapi
bookingsapi,NA,ok,6,6.x-3.0-alpha2,bookingsapi,text,bookingsapi,Module bookingsapi 6-ok from project bookingsapi depends on module text,Module bookingsapi 6-ok from project bookingsapi
bookingsapi,NA,ok,6,6.x-3.0-alpha2,bookingsapi,nodereference,bookingsapi,Module bookingsapi 6-ok from project bookingsapi depends on module nodereference,Module bookingsapi 6-ok from project bookingsapi
bookingsapi_participated,NA,ok,6,6.x-3.0-alpha2,bookingsapi,bookingsapi,bookingsapi,Module bookingsapi_participated 6-ok from project bookingsapi depends on module bookingsapi,Module bookingsapi_participated 6-ok from project bookingsapi
bookingsapi_free_cache,NA,ok,6,6.x-3.0-alpha2,bookingsapi,bookingsapi,bookingsapi,Module bookingsapi_free_cache 6-ok from project bookingsapi depends on module bookingsapi,Module bookingsapi_free_cache 6-ok from project bookingsapi
bookingsapi_direct_button,NA,ok,6,6.x-3.0-alpha2,bookingsapi,bookingsapi,bookingsapi,Module bookingsapi_direct_button 6-ok from project bookingsapi depends on module bookingsapi,Module bookingsapi_direct_button 6-ok from project bookingsapi
bookingsapi_trigger,NA,ok,6,6.x-3.0-alpha2,bookingsapi,bookingsapi,bookingsapi,Module bookingsapi_trigger 6-ok from project bookingsapi depends on module bookingsapi,Module bookingsapi_trigger 6-ok from project bookingsapi
bookingsapi_trigger,NA,ok,6,6.x-3.0-alpha2,bookingsapi,trigger,bookingsapi,Module bookingsapi_trigger 6-ok from project bookingsapi depends on module trigger,Module bookingsapi_trigger 6-ok from project bookingsapi
bookingsapi_rules,NA,ok,6,6.x-3.0-alpha2,bookingsapi,bookingsapi,bookingsapi,Module bookingsapi_rules 6-ok from project bookingsapi depends on module bookingsapi,Module bookingsapi_rules 6-ok from project bookingsapi
bookingsapi_rules,NA,ok,6,6.x-3.0-alpha2,bookingsapi,rules,bookingsapi,Module bookingsapi_rules 6-ok from project bookingsapi depends on module rules,Module bookingsapi_rules 6-ok from project bookingsapi
imcontrol,NA,ok,6,6.x-1.0,imcontrol,user,imcontrol,Module imcontrol 6-ok from project imcontrol depends on module user,Module imcontrol 6-ok from project imcontrol
spaces,NA,ok,6,6.x-3.6,spaces,ctools,spaces,Module spaces 6-ok from project spaces depends on module ctools,Module spaces 6-ok from project spaces
spaces,NA,ok,6,6.x-3.6,spaces,features,spaces,Module spaces 6-ok from project spaces depends on module features,Module spaces 6-ok from project spaces
spaces_dashboard,NA,ok,6,6.x-3.6,spaces,context,spaces,Module spaces_dashboard 6-ok from project spaces depends on module context,Module spaces_dashboard 6-ok from project spaces
spaces_dashboard,NA,ok,6,6.x-3.6,spaces,context_ui,spaces,Module spaces_dashboard 6-ok from project spaces depends on module context_ui,Module spaces_dashboard 6-ok from project spaces
spaces_dashboard,NA,ok,6,6.x-3.6,spaces,ctools,spaces,Module spaces_dashboard 6-ok from project spaces depends on module ctools,Module spaces_dashboard 6-ok from project spaces
spaces_dashboard,NA,ok,6,6.x-3.6,spaces,features,spaces,Module spaces_dashboard 6-ok from project spaces depends on module features,Module spaces_dashboard 6-ok from project spaces
spaces_dashboard,NA,ok,6,6.x-3.6,spaces,jquery_ui,spaces,Module spaces_dashboard 6-ok from project spaces depends on module jquery_ui,Module spaces_dashboard 6-ok from project spaces
spaces_ui,NA,ok,6,6.x-3.6,spaces,spaces,spaces,Module spaces_ui 6-ok from project spaces depends on module spaces,Module spaces_ui 6-ok from project spaces
spaces_og,NA,ok,6,6.x-3.6,spaces,og,spaces,Module spaces_og 6-ok from project spaces depends on module og,Module spaces_og 6-ok from project spaces
spaces_og,NA,ok,6,6.x-3.6,spaces,og_access,spaces,Module spaces_og 6-ok from project spaces depends on module og_access,Module spaces_og 6-ok from project spaces
spaces_og,NA,ok,6,6.x-3.6,spaces,og_views,spaces,Module spaces_og 6-ok from project spaces depends on module og_views,Module spaces_og 6-ok from project spaces
spaces_og,NA,ok,6,6.x-3.6,spaces,spaces,spaces,Module spaces_og 6-ok from project spaces depends on module spaces,Module spaces_og 6-ok from project spaces
spaces_og,NA,ok,6,6.x-3.6,spaces,purl,spaces,Module spaces_og 6-ok from project spaces depends on module purl,Module spaces_og 6-ok from project spaces
spaces_user,NA,ok,6,6.x-3.6,spaces,spaces,spaces,Module spaces_user 6-ok from project spaces depends on module spaces,Module spaces_user 6-ok from project spaces
spaces_customtext,NA,ok,6,6.x-3.6,spaces,spaces,spaces,Module spaces_customtext 6-ok from project spaces depends on module spaces,Module spaces_customtext 6-ok from project spaces
spaces_test,NA,ok,6,6.x-3.6,spaces,features,spaces,Module spaces_test 6-ok from project spaces depends on module features,Module spaces_test 6-ok from project spaces
spaces_test,NA,ok,6,6.x-3.6,spaces,features_test,spaces,Module spaces_test 6-ok from project spaces depends on module features_test,Module spaces_test 6-ok from project spaces
spaces_test,NA,ok,6,6.x-3.6,spaces,strongarm,spaces,Module spaces_test 6-ok from project spaces depends on module strongarm,Module spaces_test 6-ok from project spaces
spaces_taxonomy,NA,ok,6,6.x-3.6,spaces,purl,spaces,Module spaces_taxonomy 6-ok from project spaces depends on module purl,Module spaces_taxonomy 6-ok from project spaces
spaces_taxonomy,NA,ok,6,6.x-3.6,spaces,spaces,spaces,Module spaces_taxonomy 6-ok from project spaces depends on module spaces,Module spaces_taxonomy 6-ok from project spaces
spaces_taxonomy,NA,ok,6,6.x-3.6,spaces,taxonomy,spaces,Module spaces_taxonomy 6-ok from project spaces depends on module taxonomy,Module spaces_taxonomy 6-ok from project spaces
uc_rules,NA,ok,6,6.x-1.0-rc1,uc_rules,ca,uc_rules,Module uc_rules 6-ok from project uc_rules depends on module ca,Module uc_rules 6-ok from project uc_rules
uc_rules,NA,ok,6,6.x-1.0-rc1,uc_rules,rules,uc_rules,Module uc_rules 6-ok from project uc_rules depends on module rules,Module uc_rules 6-ok from project uc_rules
bornfree,NA,ok,6,6.x-1.0-rc1,bornfree,image,bornfree,Module bornfree 6-ok from project bornfree depends on module image,Module bornfree 6-ok from project bornfree
bornfree,NA,ok,6,6.x-1.0-rc1,bornfree,image_attach,bornfree,Module bornfree 6-ok from project bornfree depends on module image_attach,Module bornfree 6-ok from project bornfree
multiple_etal,NA,ok,6,6.x-1.0,multiple_etal,content,multiple_etal,Module multiple_etal 6-ok from project multiple_etal depends on module content,Module multiple_etal 6-ok from project multiple_etal
multiple_etal,NA,ok,6,6.x-1.0,multiple_etal,views,multiple_etal,Module multiple_etal 6-ok from project multiple_etal depends on module views,Module multiple_etal 6-ok from project multiple_etal
guitar_cck,NA,ok,6,6.x-1.1,guitar,guitar_diagram,guitar,Module guitar_cck 6-ok from project guitar depends on module guitar_diagram,Module guitar_cck 6-ok from project guitar
guitar_cck,NA,ok,6,6.x-1.1,guitar,content,guitar,Module guitar_cck 6-ok from project guitar depends on module content,Module guitar_cck 6-ok from project guitar
guitar_filter,NA,ok,6,6.x-1.1,guitar,guitar_diagram,guitar,Module guitar_filter 6-ok from project guitar depends on module guitar_diagram,Module guitar_filter 6-ok from project guitar
page_manager_redirect,NA,ok,6,6.x-1.3,page_manager_redirect,page_manager,page_manager_redirect,Module page_manager_redirect 6-ok from project page_manager_redirect depends on module page_manager,Module page_manager_redirect 6-ok from project page_manager_redirect
page_manager_redirect_examples,NA,ok,6,6.x-1.3,page_manager_redirect,page_manager_redirect,page_manager_redirect,Module page_manager_redirect_examples 6-ok from project page_manager_redirect depends on module page_manager_redirect,Module page_manager_redirect_examples 6-ok from project page_manager_redirect
taxonomy_autocomplete_settings,NA,ok,6,6.x-1.3,taxonomy_autocomplete_settings,taxonomy,taxonomy_autocomplete_settings,Module taxonomy_autocomplete_settings 6-ok from project taxonomy_autocomplete_settings depends on module taxonomy,Module taxonomy_autocomplete_settings 6-ok from project taxonomy_autocomplete_settings
backgroundfield,NA,ok,6,6.x-1.1,backgroundfield,content,backgroundfield,Module backgroundfield 6-ok from project backgroundfield depends on module content,Module backgroundfield 6-ok from project backgroundfield
backgroundfield,NA,ok,6,6.x-1.1,backgroundfield,filefield,backgroundfield,Module backgroundfield 6-ok from project backgroundfield depends on module filefield,Module backgroundfield 6-ok from project backgroundfield
backgroundfield,NA,ok,6,6.x-1.1,backgroundfield,imagefield,backgroundfield,Module backgroundfield 6-ok from project backgroundfield depends on module imagefield,Module backgroundfield 6-ok from project backgroundfield
zipcode,NA,ok,6,6.x-2.10,zipcode,content,zipcode,Module zipcode 6-ok from project zipcode depends on module content,Module zipcode 6-ok from project zipcode
cck_list,NA,ok,6,6.x-1.0,cck_list,content,cck_list,Module cck_list 6-ok from project cck_list depends on module content,Module cck_list 6-ok from project cck_list
e_activist,NA,ok,6,6.x-1.0,e_activist,features,e_activist,Module e_activist 6-ok from project e_activist depends on module features,Module e_activist 6-ok from project e_activist
e_activist,NA,ok,6,6.x-1.0,e_activist,feeds,e_activist,Module e_activist 6-ok from project e_activist depends on module feeds,Module e_activist 6-ok from project e_activist
e_activist,NA,ok,6,6.x-1.0,e_activist,imagefield,e_activist,Module e_activist 6-ok from project e_activist depends on module imagefield,Module e_activist 6-ok from project e_activist
e_activist,NA,ok,6,6.x-1.0,e_activist,strongarm,e_activist,Module e_activist 6-ok from project e_activist depends on module strongarm,Module e_activist 6-ok from project e_activist
e_activist,NA,ok,6,6.x-1.0,e_activist,text,e_activist,Module e_activist 6-ok from project e_activist depends on module text,Module e_activist 6-ok from project e_activist
e_activist,NA,ok,6,6.x-1.0,e_activist,webform,e_activist,Module e_activist 6-ok from project e_activist depends on module webform,Module e_activist 6-ok from project e_activist
apachesolr_attachments,NA,ok,6,6.x-1.0-beta3,apachesolr_attachments,apachesolr,apachesolr_attachments,Module apachesolr_attachments 6-ok from project apachesolr_attachments depends on module apachesolr,Module apachesolr_attachments 6-ok from project apachesolr_attachments
